29916,20595
29916,31545
29916,31572
29916,34292
29995,5630
30134,25305
30197,21156
30221,3743
30221,8720
30385,11115
30414,10766
30435,8215
30435,24872
30441,31250
30524,30135
30550,19857
30576,129
30606,8287
30629,18041
30645,12174
30662,129
30662,19423
30811,10224
30931,19523
31041,5927
31042,25567
31042,29566
31088,2656
31154,27353
31160,5618
31221,30153
31260,23533
31277,13826
31315,30887
31326,5126
31326,14501
31326,17604
31326,20670
31326,25010
31326,25024
31326,27046
31326,27456
31326,30081
31367,8998
31371,26100
31374,7568
31562,6497
31594,9372
31624,4895
31686,25281
31727,34066
31741,15989
31744,15711
31884,4333
31928,28095
31952,27401
31993,10344
32138,24283
32182,3273
32182,14509
32182,34199
32214,885
32214,4343
32214,5688
32214,7300
32214,16189
32214,17099
32214,18456
32214,28009
32214,28375
32214,29921
32271,6761
32337,11318
32361,5289
32369,7500
32382,31258
32386,15675
32399,11318
32415,1607
32428,3714
32454,5440
32454,9000
32454,18610
32509,18080
32509,28568
32599,4572
32607,13687
32657,13878
32747,19423
32783,9269
32904,19573
32932,22860
32946,18326
33053,12973
33053,21584
33198,33504
33285,32096
33328,30004
33596,14421
33629,12174
33655,11746
33686,6497
33694,32591
33734,16833
33746,24173
33814,14111
33814,25672
33924,26823
33935,11584
33950,21450
34067,6497
34067,7576
34079,6782
34084,4463
34086,24254
34152,31735
34165,3394
34189,23850
34270,958
34468,17374
34468,29813
34580,20804
34664,32474
34707,23850
34707,24937
34766,29212
34791,30935
34834,4754
34896,23274
34898,19205
